MESEC	DAN V MESECU	Umrli
        var modifiedLabel, siblingCount, siblingLabel;
        if (placement == "Stub") {
            modifiedLabel = "SelectedRowsLabelSelected";
            siblingLabel = "SelectedColumnsLabelSelected";
            siblingCount = HeadingListboxes.length;
        }
        else {
            modifiedLabel = "SelectedColumnsLabelSelected";
            siblingLabel = "SelectedRowsLabelSelected";
            siblingCount = StubListboxes.length;
        }

        //If there is a selection, the minimum value is 1 for both rows and columns
        if (siblingCount < 1) {
            if (selectionCount > 0) {
                SetLabelText("1", siblingLabel,false);
            } else {
                SetLabelText("0", siblingLabel,false);
            }
        }
        
        if ((selectionCount <= 0) && (siblingCount > 0)) {
            selectionCount = 1;
        }

        //Set texts
        SetLabelText(format(GetNumberFormat(),selectionCount), modifiedLabel, false);
        CheckNumberOfSelected(limitSelectionBy);
    }

    //Print out number of selected cells. Assures that if anything is seleted the count is at least 1
    //Calls CheckNumberOfSelected
    //selectionCount: number of selected items in the current placement (Heading/Stub)
    //placement: ["Heading"]/["Stub"]
    //limitSelectionBy: ["Cells"]/["RowsColumns"]
    function SetValuesCellCount(selectionCount, placement, limitSelectionBy) {
        //If there is a selection, the minimum value is 1 for both rows and columns
        if (_selectedInStub > 0 && _selectedInHeading == 0) {
            _selectedInHeading = 1;
        }
        if (_selectedInHeading > 0 && _selectedInStub == 0) {
            _selectedInStub = 1;
        }
        //Set texts
        //SetLabelText(_selectedInHeading * _selectedInStub, "SelectedCellsLabelSelected", false);
        SetLabelText(format(GetNumberFormat(), _selectedInHeading * _selectedInStub), "SelectedCellsNumberLabel", false);

        CheckNumberOfSelected(limitSelectionBy);
    }

    //Get format of how numbers shall be displayed
    function GetNumberFormat() {
        if (jQuery('.variableselector_selection_limits_numberformat').first().val() != null) {
            return jQuery('.variableselector_selection_limits_numberformat').first().val();
        }
        else {
            return "";
        }
    }

    //Checks if selection limitation is exceeded, sets or clears message.
    //limitSelectionBy: ["Cells"]/["RowsColumns"]
    function CheckNumberOfSelected(limitSelectionBy) {
        var limitationExceeded = false;
        var errorMessage;
        var localSelectionLimit
        if (_selectionLimit.length < 1) {
            localSelectionLimit = jQuery(".variableselector_selection_limits_number").first().val();
            if (localSelectionLimit == null) {
                _selectionLimit = [0];
            }
            else {
                _selectionLimit = localSelectionLimit.split(",");
            }
        }
        if (_toManySelectedCellsText == null) {
            _toManySelectedCellsText = GetLabelText("SelectionErrorlabelTextCells", "variableselector_selectionerror_label_text");
        }
        if (_toManySelectedRowsText == null) {
            _toManySelectedRowsText = GetLabelText("SelectionErrorlabelTextRows", "variableselector_selectionerror_label_text");
        }
        if (_toManySelectedColumnsText == null) {
            _toManySelectedColumnsText = GetLabelText("SelectionErrorlabelTextColumns", "variableselector_selectionerror_label_text");
        }
        
        //Message if to many cells is selected
        if (limitSelectionBy == "Cells" && _selectionLimit.length == 1) {
            if ((_selectedInHeading * _selectedInStub) > _selectionLimit[0]) {
                errorMessage = _toManySelectedCellsText;
                limitationExceeded = true;
            }
        }
        else if (limitSelectionBy == "RowsColumns" && _selectionLimit.length == 2) {
            if (_selectedInStub > _selectionLimit[0]) {
                errorMessage = _toManySelectedRowsText;
                limitationExceeded = true;
            }
            if (_selectedInHeading > _selectionLimit[1]) {
                errorMessage = _toManySelectedColumnsText;
                limitationExceeded = true;
            }
        }
        //alert("_selectedInStub:" + _selectedInStub + ",_selectionLimit[0]:" + _selectionLimit[0] + "_selectedInHeading:" + _selectedInHeading + ",_selectionLimit[1]:" + _selectionLimit[1] + ",limitationExceeded" + limitationExceeded);
        if (limitationExceeded) {
            SetLabelText_IdAndCSS(errorMessage, "SelectionErrorlabel", "variableselector_selectionerror_label", false);
            disableFromClass("variableselector_continue_button", true);
        }
        else {
            var currentMessage = GetLabelText("SelectionErrorlabel", "variableselector_selectionerror_label");
            if ((currentMessage == _toManySelectedCellsText) || (currentMessage == _toManySelectedRowsText) || (currentMessage == _toManySelectedColumnsText)) {
                SetLabelText_IdAndCSS("", "SelectionErrorlabel", "variableselector_selectionerror_label", false);
            }
            disableFromClass("variableselector_continue_button", false);
        }
    }

    
    
</script>
    

		</div>
    <br />
    
    <div id="ctl00_ContentPlaceHolderMain_VariableSelector1_VariableSelector1_OutputFormats" class="variableselector_outputformats">
			<select name="ctl00$ContentPlaceHolderMain$VariableSelector1$VariableSelector1$OutputFormats$OutputFormats$OutputFormatDropDownList" id="ctl00_ContentPlaceHolderMain_VariableSelector1_VariableSelector1_OutputFormats_OutputFormats_OutputFormatDropDownList" class="variableselector_outputformats_dropdown">
				<option value="tableViewLayout2">PrikaÅ¾i tabelo na zaslonu, izgled 2</option>
				<option value="FileTypePX">PC-Axis datoteka (.px)</option>
				<option value="FileTypeExcelDoubleColumn">Excel preglednica, loÄeno s Å¡iframi in besedilom (.xml)</option>
				<option value="FileTypeCsvWithHeadingAndTabulator">CSV (loÄeno s tabulatorji) z glavo (.csv)</option>
				<option value="FileTypeCsvWithoutHeadingAndTabulator">CSV (loÄeno s tabulatorji) brez glave (.csv)</option>
				<option value="FileTypeCsvWithHeadingAndComma">CSV (loÄeno z vejico) z glavo (.csv)</option>
				<option value="FileTypeCsvWithoutHeadingAndComma">CSV (loÄeno z vejico) brez glave (.csv)</option>
				<option value="FileTypeCsvWithHeadingAndSpace">CSV (loÄeno s presledkom) z glavo (.csv)</option>
				<option value="FileTypeCsvWithoutHeadingAndSpace">CSV (loÄeno s presledkom) brez glave (.csv)</option>
				<option value="FileTypeCsvWithHeadingAndSemiColon">CSV (loÄeno s podpiÄjem) z glavo (.csv)</option>
				<option selected="selected" value="FileTypeRelational">Relacijska datoteka (scb)</option>
				<option value="FileTypeExcelX">Excel datoteka (.xlsx)</option>
				<option value="FileTypeExcelXDoubleColumn">Excel datoteka, loÄena stolpca s Å¡iframi in besedilom (.xlsx)</option>
				<option value="FileTypeJsonStat">JSON-stat datoteka (.json)</option>
				<option value="FileTypeJsonStat2">JSON-stat2 datoteka (.json)</option>
				<option value="FileTypeHtml5Table">Html5 datoteka (htm)</option>
				<option value="FileTypeJson">JSON datoteka (.json)</option>

			</select>    

		</div>
    <input type="submit" name="ctl00$ContentPlaceHolderMain$VariableSelector1$VariableSelector1$ButtonViewTable" value="Izpis&#32;podatkov" id="ctl00_ContentPlaceHolderMain_VariableSelector1_VariableSelector1_ButtonViewTable" class="variableselector_continue_button" />
    <span id="ctl00_ContentPlaceHolderMain_VariableSelector1_VariableSelector1_SelectionErrorlabel" class="variableselector_selectionerror_label"></span>
    <span id="ctl00_ContentPlaceHolderMain_VariableSelector1_VariableSelector1_SelectionErrorlabelTextCells" class="variableselector_selectionerror_label_text">Å tevilo izbranih podatkovnih polj je veÄje od najveÄjega dovoljenega, tj. 1.000.000</span>
    <span id="ctl00_ContentPlaceHolderMain_VariableSelector1_VariableSelector1_SelectionErrorlabelTextColumns" class="variableselector_selectionerror_label_text"></span>
    <span id="ctl00_ContentPlaceHolderMain_VariableSelector1_VariableSelector1_SelectionErrorlabelTextRows" class="variableselector_selectionerror_label_text"></span>


	</div>







<script type="text/javascript" >

    // if the elements in the group collection differs in height
    // then all gets the height of the tallest element
    function equalHeight(group) {
        var tallest = 0;
        var i = 0;
        var prevHeight = 0;
        var allHeightsAreEqual = true;
        for (i=0; i < group.length; i++) {                
            var height = group.eq(i).height();
            if (height > tallest) 
                tallest = height;
            if (i > 0 && prevHeight != height)
                allHeightsAreEqual = false;                       
            prevHeight = height;
        }

        if (!allHeightsAreEqual) {
            for (i = 0; i < group.length; i++) {
                group.eq(i).height(tallest);
            }
        }
    }

    var delayedEqualHeight = function (group) {
        setTimeout(function () { equalHeight(group); }, 350);
    }

    jQuery(document).ready(function () {
        jQuery(".variableselector_valuesselect_box").resizable({ handles: 'e', minWidth: 150 });
        var group = jQuery(".variableselector_valuesselect_box");
        delayedEqualHeight(group);

        //Prevent resize to propagate down to option-tags
        jQuery("select").mousedown(function(event) {
            event.stopPropagation();
        });
        PCAxis_HideElement(".variableselector_valuesselect_action");
    });


</script>    

</div>   
        </div>
        <div id="AboutTable">
            <div id="ctl00_ContentPlaceHolderMain_divTableLinks" class="meta_tablelinks"></div> 
            <a id="ctl00_ContentPlaceHolderMain_lnkShowInformation" class="information&#32;panelshowlink" data-showclass="information"><img id="ctl00_ContentPlaceHolderMain_imgShowInformationExpander" class="px-settings-expandimage" src="/SiStatData/WebResource.axd?d=5kLLjWzURNBdyovLpJmwuoUF4VVg0uYO6csTfE7aQFaySdUAv1gaRWyZfDkCHtODG31-Q04sukq9c9oIzfmiq2HFyyRL5kIlqQq13e98GjFiBvy2NLJ7op5whjNMDmDyXu48aC5X9E_kB2U9AH-KZA2&amp;t=637195340120000000" style="border-width:0px;" />Kontakt in informacije</a>
            <div id="ctl00_ContentPlaceHolderMain_divInformation" class="settingpanel&#32;information">
                <div id="ctl00_ContentPlaceHolderMain_SelectionInformation">
	
        <h2 class="information_definitionlist_heading">Informacije</h2>
        <dl class="information_definitionlist">
    
        <dt class="information_lastupdated_heading">
            Zadnja objava            
        </dt>
        <dd class="information_lastupdated_value">
            6. 11. 2020            
            
        </dd>
    
        <dt class="information_contact_heading">
            Kontaktna oseba            
        </dt>
        <dd class="information_contact_value">
            StatistiÄni urad RS, T: (01) 241 64 04, E: <a href="mailto:gp.surs@gov.si">gp.surs@gov.si</a>            
            
        </dd>
    
        <dt class="information_unit_heading">
            Enota            
        </dt>
        <dd class="information_unit_value">
            Å¡tevilo            
            
        </dd>
    
        <dt class="information_source_heading">
            Vir            
        </dt>
        <dd class="information_source_value">
            StatistiÄni urad Republike Slovenije            
            
        </dd>
    
        </dl>
    



</div> 
                    <dl class="information_definitionlist">
                        <dt></dt>
                        <dd>
                            <a id="ctl00_ContentPlaceHolderMain_lnkDetailedInformation2" class="information_detailedLink_value" target="_blank"></a>
                        </dd>
                    </dl>
            </div>

            <a id="ctl00_ContentPlaceHolderMain_lnkShowFootnotes" class="footnotes&#32;panelshowlink" data-showclass="footnotes"><img id="ctl00_ContentPlaceHolderMain_imgShowFootnotesExpander" class="px-settings-expandimage" src="/SiStatData/WebResource.axd?d=5kLLjWzURNBdyovLpJmwuoUF4VVg0uYO6csTfE7aQFaySdUAv1gaRWyZfDkCHtODG31-Q04sukq9c9oIzfmiq2HFyyRL5kIlqQq13e98GjFiBvy2NLJ7op5whjNMDmDyXu48aC5X9E_kB2U9AH-KZA2&amp;t=637195340120000000" style="border-width:0px;" />Opombe</a>
            <div id="ctl00_ContentPlaceHolderMain_divFootnotes" class="settingpanel&#32;footnotes">
                <div id="ctl00_ContentPlaceHolderMain_SelectionFootnotes">
	

<div class="footnotes_container">
    
        <h2 class="footnote_heading">Opombe</h2>
        <dl class="footnote_definitionlist">
    
        <dt class="footnote_note_key footnote_mandatory">
                        
        </dt>
        <dd class="footnote_note_value footnote_mandatory">
            Vir: StatistiÄni urad Republike Slovenije.
        </dd>
    
        <dt class="footnote_note_key ">
                        
        </dt>
        <dd class="footnote_note_value ">
            Povezane vsebine:<br />- <A class=seznam HREF= https://www.stat.si/statweb/File/DocSysFile/9513 target=_blank>MetodoloÅ¡ka pojasnila</A>
        </dd>
    
        </dl>
    
    
 </div>   

</div>
            </div>

            
            
        </div>
    </div>
    <input type="hidden" name="ctl00$ContentPlaceHolderMain$PageElementsSelectedTab" id="ctl00_ContentPlaceHolderMain_PageElementsSelectedTab" value="0" />
    <input type="hidden" name="ctl00$ContentPlaceHolderMain$AboutTableSelectedAccordion" id="ctl00_ContentPlaceHolderMain_AboutTableSelectedAccordion" />
    <script type="text/javascript">
        jQuery(function () {
            var selectedTabId = jQuery("[id$=PageElementsSelectedTab]").val();
            selectedTabId = selectedTabId === null ? 0 : selectedTabId; //your default being 0
            jQuery("#PageElements").tabs({
                active: selectedTabId,
                activate: function (event, ui) {
                    selectedTabId = jQuery("#PageElements").tabs("option", "active");
                    jQuery("[id$=PageElementsSelectedTab]").val(selectedTabId); // set new value
                }
            });
        });

        jQuery(document).ready(function () {

            //Hide any currently displayed setting panel
            settingpanelCollapseAll();
            // Check if any panel on the About table tab shall be displayed
